Field	model_id	name	type	growth_properties	parent_id	origin_patient_sample_id	comments	supplier	external_ids	publications
	SIDM00152	WIDR	Cell Line	Adherent			 WiDr has been shown to be a derivitive of HT-29 (ICLAC).	ATCC:CCL-218	COSMIC909783,,CVCL_2760	
	SIDM00584	HuO-3N1	Cell Line	Unknown			 	JCRB:JCRB0413	COSMIC909977,ACH-002142,CVCL_1297,CCLE_Name:HUO3N1_BONE	
	SIDM00641	NAMALWA	Cell Line	Suspension			 MUTZ-1 has been shown to be  derivative of NAMALWA (PMID: 19344951) NAMALWA-PNT is a subline of NAMALWA which shows differential expression of immunoglobulin and MYC genes and of some cell surface antigens (DSMZ).	ATCC:CRL-1432	COSMIC908159,ACH-000944,CVCL_0067,CCLE_Name:NAMALWA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01071	HCC-33	Cell Line	Adherent			 	DSMZ:ACC-487	COSMIC1303901,ACH-000515,CVCL_2058,CCLE_Name:HCC33_LUNG	
	SIDM00623	Mo-T	Cell Line	Suspension			 	ATCC:CRL-8066	COSMIC908149,ACH-002339,CVCL_1439,CCLE_Name:MOT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01014	JURL-MK2	Cell Line	Suspension			 JURL-MK1 and JURL-MK2 are sister cell lines derived from the same patient (DSMZ).	DSMZ:ACC-533	CVCL_2087	
	SIDM00124	A498	Cell Line	Adherent			 	NCI:A498	COSMIC905948,ACH-000555,CVCL_1056,CCLE_Name:A498_KIDNEY	
	SIDM00279	ECC12	Cell Line	Adherent			 	RIKEN:RCB1009	COSMIC906849,ACH-000225,CVCL_1189,CCLE_Name:ECC12_STOMACH	
	SIDM01564	Hs-675-T	Cell Line	Adherent			 	ATCC:CRL-7400	ACH-000214,CVCL_0836,CCLE_Name:HS675T_FIBROBLAST	
	SIDM00398	SCC152	Cell Line	Adherent			 SCC152 was established from a recurrence of a squamous cell carcinoma which had been used to derive SCC90 (ATCC). 	ATCC:CRL-3240	ACH-001228,CVCL_C058,CCLE_Name:UPCISCC152_UPPER_AERODIGESTIVE_TRACT	
	SIDM00703	NCI-H2110	Cell Line	Adherent			 	ATCC:CRL-5924	COSMIC1298351,ACH-000929,CVCL_1530,CCLE_Name:NCIH2110_LUNG	
	SIDM00670	HPAC	Cell Line	Adherent			 KCI-MOH1 is a derivative of HPAC (ICLAC).	ATCC:CRL-2119	COSMIC1298136,ACH-000270,CVCL_3517,CCLE_Name:HPAC_PANCREAS	
	SIDM00192	SNU-1033	Cell Line	Adherent			 	KCLB:01033	ACH-000286,CVCL_5002,CCLE_Name:SNU1033_LARGE_INTESTINE	
	SIDM00642	NCI-H1417	Cell Line	Suspension			 	ATCC:CRL-5869	COSMIC688001,ACH-001591,CVCL_1469,CCLE_Name:NCIH1417_LUNG	
	SIDM01214	HP	Cell Line	Adherent	SIDM00828	SIDS00015	 HP is a polytropic retroviral packaging cell line derived from the human fibrosarcoma cell line, HT-1080 (ATCC). HX is a xenotropic retroviral packaging cell line derived from the human fibrosarcoma cell line, HT-1080 (ATCC). PEAZ-1 has been shown to be contaminated wih HT-1080 (ICLAC). 	ATCC:CR:-12012	CVCL_3715	
	SIDM00856	G-401	Cell Line	Adherent			 	ATCC:CRL-1441	COSMIC907299,ACH-000096,CVCL_0270,CCLE_Name:G401_SOFT_TISSUE	
	SIDM00656	MUTZ-1	Cell Line	Suspension			 MUTZ-1 has been shown to be  derivative of NAMALWA (PMID: 19344951) NAMALWA-PNT is a subline of NAMALWA which shows differential expression of immunoglobulin and MYC genes and of some cell surface antigens (DSMZ).	DSMZ:ACC-13	CVCL_1431	
	SIDM01183	UMC-11	Cell Line	Adherent			 	ATCC:CRL-5975	COSMIC909779,ACH-001417,CVCL_1784,CCLE_Name:UMC11_LUNG	
	SIDM01329	PaCaDD-161	Cell Line	Adherent			https://www.austinpublishinggroup.com/cancer-clinical-research/fulltext/cancer-v2-id1055.php 	DSMZ:ACC 746	ACH-001379,CVCL_M466,CCLE_Name:PACADD161_PANCREAS	
	SIDM01768	WM88	Cell Line	Unknown			 	Rockland:WM88	ACH-000899,,CCLE_Name:WM88_SKIN	
	SIDM00528	MDA-MB-361	Cell Line	Adherent			 	ECACC:92020423	COSMIC908121,ACH-000934,CVCL_0620,CCLE_Name:MDAMB361_BREAST	
	SIDM00314	ZR-75-1	Cell Line	Unknown			 YMB-1 and YMB-1-E have been shown to be derivatives of ZR-75-1 (JCRB, ICLAC, PMID: 23136038).	ATCC:CRL-1500	COSMIC998207,ACH-000097,CVCL_0588,CCLE_Name:ZR751_BREAST	
	SIDM01605	HCC1438	Cell Line	Adherent			 	KCLB:71438	ACH-000891,CVCL_L088,CCLE_Name:HCC1438_LUNG	
	SIDM01462	TFK-1	Cell Line	Adherent			 	DSMZ:ACC 344	ACH-001673,CVCL_2214,CCLE_Name:TFK1_BILIARY_TRACT	
	SIDM01405	UM-UC-14	Cell Line	Adherent			 	ECACC:08090509	ACH-001408,CVCL_2747,CCLE_Name:UMUC14_URINARY_TRACT	
	SIDM00435	MOLM-16	Cell Line	Suspension			 	DSMZ:ACC-555	COSMIC1330948,ACH-000369,CVCL_2120,CCLE_Name:MOLM16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01025	KYSE-520	Cell Line	Adherent			 	DSMZ:ACC-371	COSMIC753575,ACH-000637,CVCL_1355,CCLE_Name:KYSE520_OESOPHAGUS	
	SIDM00891	Caco-2	Cell Line	Adherent			 The C2BBe1 (brush border expressing) cell line was cloned in 1988 from the Caco 2 cell line (ATCC).	ATCC:HTB-37	COSMIC1290729,ACH-000003,CVCL_0025,CCLE_Name:CACO2_LARGE_INTESTINE	
	SIDM01384	NCI-H2887	Cell Line	Unknown			 	NCI:NCI-H2887	ACH-000251,CVCL_5159,CCLE_Name:NCIH2887_LUNG	12759538.0
	SIDM01432	TUHR4TKB	Cell Line	Adherent			 	RIKEN:RCB1198	ACH-000495,CVCL_5957,CCLE_Name:TUHR4TKB_KIDNEY	
	SIDM00801	A101D	Cell Line	Adherent			 Hs-294-T and A101D were isolated from the same donor tissue (ATCC).	ATCC:CRL-7898	COSMIC910921,ACH-000008,CVCL_1057,CCLE_Name:A101D_SKIN	
	SIDM00651	NCI-H1155	Cell Line	Suspension			 	ATCC:CRL-5818	COSMIC908467,ACH-000980,CVCL_1456,CCLE_Name:NCIH1155_LUNG	
	SIDM01191	U-2-OS	Cell Line	Adherent			 	ATCC:HTB-96	COSMIC909776,ACH-000364,CVCL_0042,CCLE_Name:U2OS_BONE	
	SIDM00217	SNU-1040	Cell Line	Adherent			 	KCLB:1040	COSMIC1659823,ACH-000999,CVCL_5003,CCLE_Name:SNU1040_LARGE_INTESTINE	
	SIDM01390	MOR	Cell Line	Adherent			 MOR/CPR has been developed by growing the parent line, MOR, in increasing concentrations of cisplatin. (ECACC),	ECACC:84112312	CVCL_2618	
	SIDM00960	CL-40	Cell Line	Adherent			 	DSMZ:ACC-535	COSMIC1240124,ACH-000798,CVCL_1982,CCLE_Name:CL40_LARGE_INTESTINE	
	SIDM01368	LMSU	Cell Line	Adherent			 	RIKEN:RCB1062 	ACH-000255,CVCL_4849,CCLE_Name:LMSU_STOMACH	
	SIDM00085	SF268	Cell Line	Unknown			 	NCI:SF-268	COSMIC905986,ACH-000655,CVCL_1689,CCLE_Name:SF268_CENTRAL_NERVOUS_SYSTEM	
	SIDM01756	NCO2	Cell Line	Suspension			 	JCRB:IFO50525	ACH-000076,,CCLE_Name:NCO2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00358	RERF-GC-1B	Cell Line	Unknown			 	JCRB:JCRB1009	COSMIC1240209,ACH-000144,CVCL_3152,CCLE_Name:RERFGC1B_STOMACH	
	SIDM01613	Hs-255-T	Cell Line	Adherent			 	ATCC:CRL-7213	ACH-000199,CVCL_0707,CCLE_Name:HS255T_FIBROBLAST	
	SIDM01150	NCI-H838	Cell Line	Adherent			 	ATCC:CRL-5844	COSMIC910399,ACH-000416,CVCL_1594,CCLE_Name:NCIH838_LUNG	
	SIDM01808	H157	Cell Line	Adherent			 	ECACC:07030901	ACH-001347,,CCLE_Name:H157_UPPER_AERODIGESTIVE_TRACT	
	SIDM01076	697	Cell Line	Suspension			 	DSMZ:ACC-42	COSMIC906800,ACH-000070,CVCL_0079,CCLE_Name:697_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00987	BHT-101	Cell Line	Adherent			 	DSMZ:ACC-279	COSMIC906696,ACH-000191,CVCL_1085,CCLE_Name:BHT101_THYROID	
	SIDM01446	SNU-489	Cell Line	Adherent			 	KCLB:00489	ACH-000543,CVCL_5069,CCLE_Name:SNU489_CENTRAL_NERVOUS_SYSTEM	11776963.0
	SIDM00111	U251	Cell Line	Adherent			 B2-17 has been shown to be a derivitive of U251. SNB19 has been shown to be a derivitive of U251 (ICLAC).	NCI:U-251	COSMIC905983,ACH-000232,CVCL_0021,CCLE_Name:U251MG_CENTRAL_NERVOUS_SYSTEM	
	SIDM00507	COR-L321	Cell Line	Suspension			 	ECACC:96020756	COSMIC1322213,ACH-001490,CVCL_2414,CCLE_Name:CORL321_PLEURA	
	SIDM00376	MHH-CALL-4	Cell Line	Suspension			 	DSMZ:ACC-337	COSMIC908133,ACH-000156,CVCL_1410,CCLE_Name:MHHCALL4_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01241	HEC-1-B	Cell Line	Adherent	SIDM00595	SIDS00963	 HEC-1-A was derived from the same patient as HEC-1 (JCRB). HEC-1-B is a substrain of HEC-1-A (ATCC).	ATCC:HTB-113	ACH-000941,CVCL_0294,CCLE_Name:HEC1B_ENDOMETRIUM	
	SIDM01256	CEMC1	Cell Line	Suspension	SIDM00121	SIDS00816	 CEM/C1 is a camptothecin resistant derivative of the human T cell leukemia cell line CCRF CEM. CEM/C2 is a multi drug resistant derivative of the human T cell leukemia cell line CCRF CEM. AGR-ON is a derivative of CEM-AG, itself a derivative of CCRF-CEM, selected for ability to produce CSF (ATCC).	ATCC:CRL-2265	CVCL_3496	
	SIDM01105	SK-MEL-3	Cell Line	Adherent			 	ATCC:HTB-69	COSMIC909724,ACH-000423,CVCL_0550,CCLE_Name:SKMEL3_SKIN	
	SIDM01091	RF-1	Cell Line	Unknown			Misidentified, now shown to be a B-cell lymphoma and not from a gastric cancer (PMID: 12226758). RF-1 and RF-48 were derived from the same patient (PMID: 12226758)	ATCC:CRL-1864	CVCL_3580	
	SIDM01833	SuSa	Cell Line	Adherent			 	DSMZ:ACC-747	ACH-001668,,CCLE_Name:SUSA_TESTIS	593370.0
	SIDM00723	NCI-H2444	Cell Line	Adherent			 	ATCC:CRL-5945	COSMIC1298356,ACH-000186,CVCL_1552,CCLE_Name:NCIH2444_LUNG	
	SIDM00731	NCI-H2196	Cell Line	Adherent			 	ATCC:CRL-5932	COSMIC908481,ACH-000399,CVCL_1539,CCLE_Name:NCIH2196_LUNG	
	SIDM00459	OCI-LY7	Cell Line	Suspension			 	DSMZ:ACC-688	COSMIC1659819,ACH-001617,CVCL_1881,CCLE_Name:OCILY7_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00759	NCI-H1975	Cell Line	Adherent			 	ATCC:CRL-5908	COSMIC924244,ACH-000587,CVCL_1511,CCLE_Name:NCIH1975_LUNG	
	SIDM01566	Hs-616-T	Cell Line	Adherent			 	ATCC:CRL-7378	ACH-000063,CVCL_0825,CCLE_Name:HS616T_FIBROBLAST	
	SIDM00038	Ishikawa	Cell Line	Unknown			 Ishikawa and Ishikawa(Heraklio)02ER- were derived from the same patient.	ECACC:99040201	COSMIC1298150,,CVCL_2529	
	SIDM00298	LC-1F	Cell Line	Suspension			 LC-1F (Floating variant) is from the same patient as LC-1-sq (Lung Cancer-1/Squamous).  LC-1-sq-SF is a variant of LC-1-sq cultured in serum-free media (RIKEN).	RIKEN:RCB0439	COSMIC907785,ACH-000705,CVCL_1372,CCLE_Name:LC1F_LUNG	
	SIDM01662	KHM-1B	Cell Line	Suspension			 	JCRB:JCRB0133	ACH-000564,,CCLE_Name:KHM1B_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	2458153.0
	SIDM01248	CGTH-W-1	Cell Line	Unknown	SIDM01167	SIDS00395	 CGTH-W-1 is a subclone of SW-579 established in 1995 (PMID: 25877200).	DSMZ:ACC-360	COSMIC910568,ACH-001023,CVCL_1120,CCLE_Name:CGTHW1_THYROID	
	SIDM00400	SC-1	Cell Line	Suspension			 	DSMZ:ACC-558;ECACC:96090513	COSMIC1331030COSMIC1331031,ACH-002303;ACH-002392,CVCL_1888;CVCL_2717,CCLE_Name:SCI1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUECCLE_Name:SC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00579	NB(TU)1-10	Cell Line	Unknown			 	JCRB:JCRB0154	COSMIC1240181,ACH-002277,CVCL_3041,CCLE_Name:NBTU110_AUTONOMIC_GANGLIA	
	SIDM00335	MFE-280	Cell Line	Adherent			 	DSMZ:ACC-410	COSMIC908129,ACH-000192,CVCL_1405,CCLE_Name:MFE280_ENDOMETRIUM	
	SIDM00019	NCI-H820	Cell Line	Unknown			 	ATCC:HTB-181	COSMIC1333019,ACH-001140,CVCL_1592,CCLE_Name:NCIH820_LUNG	
	SIDM01103	SK-MES-1	Cell Line	Adherent			 RERF-LC-MA has the same DNA profile as lung squamous carcinoma cell line SK-MES-1 (JCRB).	ATCC:HTB-58	COSMIC909728,ACH-000665,CVCL_0630,CCLE_Name:SKMES1_LUNG	
	SIDM00119	EKVX	Cell Line	Adherent			 	NCI:EKVX	COSMIC905970,ACH-000706,CVCL_1195,CCLE_Name:EKVX_LUNG	
	SIDM01072	HCC-15	Cell Line	Adherent			 	DSMZ:ACC-496	COSMIC1240143,ACH-000878,CVCL_2057,CCLE_Name:HCC15_LUNG	
	SIDM00004	MDA-MB-435	Cell Line	Unknown			 MDA-MB-435 and its variant MDA-MB435S have been found to be cross contaminated with M14 (ICLAC, DOI: 10.1002/ijc.31067)	NCI:MDA-MB-435	COSMIC905988,,CVCL_0417	
	SIDM00998	8-MG-BA	Cell Line	Adherent			 	DSMZ:ACC-432	COSMIC687562,ACH-000137,CVCL_1052,CCLE_Name:8MGBA_CENTRAL_NERVOUS_SYSTEM	
	SIDM00339	LXF-289	Cell Line	Adherent			 	DSMZ:ACC-265	COSMIC753592,ACH-000787,CVCL_1394,CCLE_Name:LXF289_LUNG	
	SIDM00302	KGN	Cell Line	Adherent			 	RIKEN:RCB1154	COSMIC924186,ACH-002149,CVCL_0375,CCLE_Name:KGN_OVARY	
	SIDM00776	LS-123	Cell Line	Adherent			 	ATCC:CCL-255	COSMIC907792,ACH-000501,CVCL_1383,CCLE_Name:LS123_LARGE_INTESTINE	
	SIDM00332	MFM-223	Cell Line	Adherent			 	DSMZ:ACC-422	COSMIC910948,ACH-001819,CVCL_1408,CCLE_Name:MFM223_BREAST	
	SIDM00478	OE21	Cell Line	Adherent			 	ECACC:96062201	COSMIC1298359,ACH-000544,CVCL_2661,CCLE_Name:OE21_OESOPHAGUS	
	SIDM01088	RL95-2	Cell Line	Adherent			 	ATCC:CRL-1671	COSMIC930082,ACH-000965,CVCL_0505,CCLE_Name:RL952_ENDOMETRIUM	
	SIDM01506	DL-40	Cell Line	Suspension			 	JCRB:JCRB1337	ACH-001060,CVCL_2889,CCLE_Name:DL40_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	1979248.0
	SIDM01817	HG-3	Cell Line	Semi-Adherent			 	DSMZ:ACC-765	ACH-001520,,CCLE_Name:HG3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01606	HCC1359	Cell Line	Adherent			 	KCLB:71359	ACH-000901,CVCL_5128,CCLE_Name:HCC1359_LUNG	
	SIDM01772	RS-5	Cell Line	Adherent			 	DSMZ:ACC-604	ACH-000531,,CCLE_Name:RS5_FIBROBLAST	
	SIDM00743	NCI-H1666	Cell Line	Semi-Adherent			 	ATCC:CRL-5885	COSMIC908473,ACH-000448,CVCL_1485,CCLE_Name:NCIH1666_LUNG	
	SIDM01146	SNU-1	Cell Line	Suspension			 	ATCC:CRL-5971	COSMIC908444,ACH-000932,CVCL_0099,CCLE_Name:SNU1_STOMACH	
	SIDM00809	RPMI-2650	Cell Line	Adherent			 	ATCC:CCL-30	COSMIC909700,ACH-001385,CVCL_1664,CCLE_Name:RPMI2650_SKIN	
	SIDM00098	NCI-H2731	Cell Line	Unknown			 	NCI-Navy Medical Oncology Branch:NCI-H2731	COSMIC1240134,ACH-002129,CVCL_U995,CCLE_Name:H2731_PLEURA	
	SIDM00094	SN12C	Cell Line	Adherent			 	NCI:SN12C	COSMIC905979,ACH-002199,CVCL_1705,CCLE_Name:SN12C_KIDNEY	
	SIDM00373	SNG-M	Cell Line	Unknown			 SNG-P and SNG-M were establised from primary and metastatic regions respectively of the same tumour (PMID: 858140).	JCRB:IFO50313	COSMIC909735,ACH-000974,CVCL_1707,CCLE_Name:SNGM_ENDOMETRIUM	858140.0
	SIDM01518	BICR56	Cell Line	Adherent			 	ECACC:6031002	ACH-000771,CVCL_2313,CCLE_Name:BICR56_UPPER_AERODIGESTIVE_TRACT	
	SIDM01230	LAMA-87	Cell Line	Suspension	SIDM00346	SIDS01094	 LAMA-87 is a subclone of LAMA-84 obtained after subcutaneous transplantation of LAMA-84 cells into estrone-treated nude mice (DSMZ).	DSMZ:ACC-270	CVCL_1826	7996872.0
	SIDM00863	EB2	Cell Line	Suspension			 SNP and STR profiling by the Sanger and Broad Institute indicate both EB-1 and EB2 share common ancestry.	ATCC:HTB-61	COSMIC906846,ACH-001064,CVCL_1186,CCLE_Name:EB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	14284371.0
	SIDM00079	SK-OV-3	Cell Line	Adherent			 	NCI:SK-OV-3	COSMIC905959,ACH-000811,CVCL_0532,CCLE_Name:SKOV3_OVARY	
	SIDM01471	KYO-1	Cell Line	Suspension			 	DSMZ:ACC 601	ACH-000604,CVCL_2095,CCLE_Name:KYO1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01558	CCRF-HSB-2	Cell Line	Suspension			 	ATCC:CCL-120.1	ACH-001737,CVCL_1859,CCLE_Name:HSB2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00733	NCI-H2171	Cell Line	Suspension			 NCI-BL2171 is a lymphoblastoid line from the same patient as NCI-H2171 (ATCC).	ATCC:CRL-5929	COSMIC688015,ACH-000525,CVCL_1536,CCLE_Name:NCIH2171_LUNG	
	SIDM00295	LU-134-B	Cell Line	Suspension			 Lines LU-134-A and LU-134-B have been shown to be related (RIKEN).	RIKEN:RCB0467	CVCL_1388	
	SIDM00343	LN-405	Cell Line	Adherent			 	DSMZ:ACC-189	COSMIC910694,ACH-002268,CVCL_1378,CCLE_Name:LN405_CENTRAL_NERVOUS_SYSTEM	
	SIDM01201	NK-92MI	Cell Line	Suspension	SIDM01143	SIDS00329	 NK-92MI is an interleukin 2 independent Natural Killer Cell line derived from the NK-92 by transfection (ATCC).	ATCC:CRL-2408	COSMIC1330981,ACH-002289,CVCL_3755,CCLE_Name:NK92MI_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00808	JiyoyeP-2003	Cell Line	Suspension			 P3HR-1 is a clonally derived subline of Jiyoye. 2B8 is a HAT sensitive fusion cell line derived from the P3HR-1 (ATCC).	ATCC:CCL-87	COSMIC907268,ACH-002252,CVCL_1317,CCLE_Name:JIYOYEP2003_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01589	KE-97	Cell Line	Suspension			 	RIKEN:RCB1435 	ACH-000167,CVCL_3386,CCLE_Name:KE97_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01769	SNU-638	Cell Line	Adherent			 	KCLB:00638	ACH-001664,,CCLE_Name:SNU638_STOMACH	
	SIDM00342	LOUCY	Cell Line	Suspension			 	DSMZ:ACC-394	COSMIC907789,ACH-000104,CVCL_1380,CCLE_Name:LOUCY_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00097	T47D	Cell Line	Adherent			 	NCI:T-47D	COSMIC905945,ACH-000147,CVCL_0553,CCLE_Name:T47D_BREAST	
	SIDM01659	KMRC-3	Cell Line	Adherent			 	JCRB:JCRB1012	ACH-000313,,CCLE_Name:KMRC3_KIDNEY	
	SIDM01124	NCI-H650	Cell Line	Suspension			 	ATCC:CRL-5835	COSMIC722066,ACH-000945,CVCL_1575,CCLE_Name:NCIH650_LUNG	
	SIDM00485	BICR22	Cell Line	Adherent			 	ECACC:04072106	COSMIC1240121,ACH-000794,CVCL_2310,CCLE_Name:BICR22_UPPER_AERODIGESTIVE_TRACT	
	SIDM00234	TC-YIK	Cell Line	Suspension			 	RIKEN:RCB0443	COSMIC946357,ACH-002201,CVCL_1737,CCLE_Name:TCYIK_CERVIX	
	SIDM01562	Hs-688B-T	Cell Line	Adherent			 Hs-688A-T was derived from the primary tumour and Hs-688B-T was derived from a lymph node metastasis in the same patient. (ATCC).	ATCC:CRL-7426	CVCL_0847	
	SIDM00699	NCI-H2141	Cell Line	Suspension			 NCI-BL2141 is a lymphoblastoid line from the same patient as NCI-H2141 (ATCC).	ATCC:CRL-5927	COSMIC688014,ACH-001138,CVCL_1534,CCLE_Name:NCIH2141_LUNG	
	SIDM00940	CAL-120	Cell Line	Adherent			 	DSMZ:ACC-459	COSMIC906826,ACH-000212,CVCL_1104,CCLE_Name:CAL120_BREAST	
	SIDM01532	C10	Cell Line	Adherent			 	ECACC:12022901	ACH-001454,CVCL_5245,CCLE_Name:C10_LARGE_INTESTINE	
	SIDM01737	KARPAS-384	Cell Line	Suspension			 	ECACC:06120602	ACH-001097,,CCLE_Name:KARPAS384_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01676	NCI-H1385	Cell Line	Suspension			 	ATCC:CRL-5867	ACH-000737,,CCLE_Name:NCIH1385_LUNG	
	SIDM00700	NCI-H2135	Cell Line	Adherent			 	ATCC:CRL-5926	COSMIC1298352,ACH-001363,CVCL_1533,CCLE_Name:NCIH2135_LUNG	
	SIDM01196	SNU-475	Cell Line	Adherent			 	ATCC:CRL-2236	COSMIC909739,ACH-000422,CVCL_0497,CCLE_Name:SNU475_LIVER	
	SIDM01155	SW1088	Cell Line	Adherent			 	ATCC:HTB-12	COSMIC909745,ACH-000437,CVCL_1715,CCLE_Name:SW1088_CENTRAL_NERVOUS_SYSTEM	
	SIDM00026	TASK1	Cell Line	Unknown			 	JCRB:JCRB0139	COSMIC1299067,ACH-001670,CVCL_3177,CCLE_Name:TASK1_CENTRAL_NERVOUS_SYSTEM	
	SIDM00861	ES-2	Cell Line	Adherent			 	ATCC:CRL-1978	COSMIC1240128,ACH-000906,CVCL_3509,CCLE_Name:ES2_OVARY	
	SIDM01859	SUP-T11	Cell Line	Suspension			 	DSMZ:ACC-605	ACH-000122,,CCLE_Name:SUPT11_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00669	HPAF-II	Cell Line	Adherent			 	ATCC:CRL-1997	COSMIC724869,ACH-000094,CVCL_0313,CCLE_Name:HPAFII_PANCREAS	
	SIDM00482	RPMI-8866	Cell Line	Suspension			 	ECACC:95041316	COSMIC910544,ACH-002302,CVCL_1668,CCLE_Name:RPMI8866_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00448	RC-K8	Cell Line	Suspension			 	DSMZ:ACC-561	COSMIC1330995,ACH-001638,CVCL_1883,CCLE_Name:RCK8_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01182	UM-UC-3	Cell Line	Adherent			 	ATCC:CRL-1749	COSMIC724838,ACH-000522,CVCL_1783,CCLE_Name:UMUC3_URINARY_TRACT	
	SIDM01158	SW900	Cell Line	Adherent			 	ATCC:HTB-59	COSMIC724879,ACH-000669,CVCL_1731,CCLE_Name:SW900_LUNG	
	SIDM01051	EFO-27	Cell Line	Adherent			 	DSMZ:ACC-191	COSMIC906852,ACH-000936,CVCL_1192,CCLE_Name:EFO27_OVARY	
	SIDM01372	SNU-213	Cell Line	Adherent			 	KCLB:00213	ACH-000266,CVCL_5034,CCLE_Name:SNU213_PANCREAS	12037578.0
	SIDM01755	KP-1NL	Cell Line	Adherent	SIDM00583	SIDS00995	 KP-1N has been shown to be a derivative of PANC-1.  KP-1NL is a subline of KP-1N (ICLAC).	JCRB:JCRB0177.1	ACH-001108,,CCLE_Name:KP1NL_PANCREAS	
	SIDM00599	HuO9	Cell Line	Adherent			 	JCRB:JCRB0427	COSMIC907072,ACH-001526,CVCL_1298,CCLE_Name:HUO9_BONE	
	SIDM00311	NCI-H2810	Cell Line	Unknown			 	NCI-Navy Medical Oncology Branch:NCI-H2810	COSMIC1240137,ACH-002133,CVCL_U999,CCLE_Name:H2810_PLEURA	
	SIDM00422	SUP-HD1	Cell Line	Suspension			 	DSMZ:ACC-574	COSMIC1331039,ACH-001203,CVCL_2208,CCLE_Name:SUPHD1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01470	TF-1	Cell Line	Suspension			 	ATCC:CRL-2003	ACH-000387,CVCL_0559,CCLE_Name:TF1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00764	NCI-H1882	Cell Line	Adherent			 NCI-H1876 & NCI-H1882 & NCI-H1881 have been derived from the same same patient. (NCI-Navy Medical Oncology Brance Cell Line Supplement DOI: 10.1002/jcb.240630505)	ATCC:CRL-5903	COSMIC753602,,CVCL_1504	
	SIDM01525	AML-193	Cell Line	Suspension			 	ATCC:CRL-9589	ACH-000557,CVCL_1071,CCLE_Name:AML193_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM01637	II-18	Cell Line	Adherent			 	JCRB:RCB2093		
	SIDM00146	MDA-MB-231	Cell Line	Adherent			 	NCI:MDA-MB-231	COSMIC905960,ACH-000768,CVCL_0062,CCLE_Name:MDAMB231_BREAST	
	SIDM01545	Calu-1	Cell Line	Adherent			 	ATCC:HTB-54	ACH-000511,CVCL_0608,CCLE_Name:CALU1_LUNG	
	SIDM00149	LOXIMVI	Cell Line	Unknown			 	NCI:LOX IMVI	COSMIC905974,ACH-000750,CVCL_1381,CCLE_Name:LOXIMVI_SKIN	
	SIDM01435	SNU-878	Cell Line	Adherent			 	KCLB:00878	ACH-000686,CVCL_5102,CCLE_Name:SNU878_LIVER	11819450.0
	SIDM00685	LN-18	Cell Line	Adherent			 	ATCC:CRL-2610	COSMIC1240168,ACH-000819,CVCL_0392,CCLE_Name:LN18_CENTRAL_NERVOUS_SYSTEM	
	SIDM00938	CAL-148	Cell Line	Adherent			 	DSMZ:ACC-460	COSMIC924106,ACH-000902,CVCL_1106,CCLE_Name:CAL148_BREAST	
	SIDM01433	THUR14TKB	Cell Line	Adherent			 	RIKEN:RCB1383	ACH-000317,CVCL_5953,CCLE_Name:TUHR14TKB_KIDNEY	
	SIDM00433	MOLT-13	Cell Line	Suspension			 MOLT-13 and MOLT-14 are simultaneous sister cell lines derived from the same patient (DSMZ).	DSMZ:ACC-436	COSMIC908146,ACH-000795,CVCL_1422,CCLE_Name:MOLT13_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	
	SIDM00955	COLO-783	Cell Line	Adherent			 	DSMZ:ACC-257	COSMIC1240125,ACH-000812,CVCL_1997,CCLE_Name:COLO783_SKIN	
	SIDM01480	COV318	Cell Line	Adherent			 	ECACC:07071903	ACH-000256,CVCL_2419,CCLE_Name:COV318_OVARY	
